country,iso3,hs10,year,tariff_max,tariff_scaled,effective_mdate
"CHINA","CHN",8536908530,2019,.25,.25,2018m7
"CHINA","CHN",8536908585,2018,.25,.125,2018m7
"CHINA","CHN",8536908585,2019,.25,.25,2018m7
"CHINA","CHN",8537103000,2018,.25,.1041667,2018m8
"CHINA","CHN",8537103000,2019,.25,.25,2018m8
"CHINA","CHN",8537106000,2018,.25,.125,2018m7
"CHINA","CHN",8537106000,2019,.25,.25,2018m7
"CHINA","CHN",8537108000,2018,.25,.125,2018m7
"CHINA","CHN",8537108000,2019,.25,.25,2018m7
"CHINA","CHN",8537109120,2018,.1,.0333333,2018m9
"CHINA","CHN",8537109120,2019,.25,.1875,2018m9
"CHINA","CHN",8537109130,2018,.1,.0333333,2018m9
"CHINA","CHN",8537109130,2019,.25,.1875,2018m9
"CHINA","CHN",8537109150,2018,.1,.0333333,2018m9
"CHINA","CHN",8537109150,2019,.25,.1875,2018m9
"CHINA","CHN",8537109160,2018,.1,.0333333,2018m9
"CHINA","CHN",8537109160,2019,.25,.1875,2018m9
"CHINA","CHN",8537109170,2018,.1,.0333333,2018m9
"CHINA","CHN",8537109170,2019,.25,.1875,2018m9
"CHINA","CHN",8537200020,2018,.25,.125,2018m7
"CHINA","CHN",8537200020,2019,.25,.25,2018m7
"CHINA","CHN",8537200040,2018,.25,.125,2018m7
"CHINA","CHN",8537200040,2019,.25,.25,2018m7
"CHINA","CHN",8538100000,2018,.25,.125,2018m7
"CHINA","CHN",8538100000,2019,.25,.25,2018m7
"CHINA","CHN",8538901000,2018,.1,.0333333,2018m9
"CHINA","CHN",8538901000,2019,.25,.1875,2018m9
"CHINA","CHN",8538903000,2018,.1,.0333333,2018m9
"CHINA","CHN",8538903000,2019,.25,.1875,2018m9
"CHINA","CHN",8538904000,2018,.25,.125,2018m7
"CHINA","CHN",8538904000,2019,.25,.25,2018m7
"CHINA","CHN",8538906000,2018,.25,.125,2018m7
"CHINA","CHN",8538906000,2019,.25,.25,2018m7
"CHINA","CHN",8538908120,2018,.25,.125,2018m7
"CHINA","CHN",8538908120,2019,.25,.25,2018m7
"CHINA","CHN",8538908140,2018,.25,.125,2018m7
"CHINA","CHN",8538908140,2019,.25,.25,2018m7
"CHINA","CHN",8538908160,2018,.25,.125,2018m7
"CHINA","CHN",8538908160,2019,.25,.25,2018m7
"CHINA","CHN",8538908180,2018,.25,.125,2018m7
"CHINA","CHN",8538908180,2019,.25,.25,2018m7
"CHINA","CHN",8539100010,2018,.1,.0333333,2018m9
"CHINA","CHN",8539100010,2019,.25,.1875,2018m9
"CHINA","CHN",8539100030,2018,.1,.0333333,2018m9
"CHINA","CHN",8539100030,2019,.25,.1875,2018m9
"CHINA","CHN",8539100050,2018,.1,.0333333,2018m9
"CHINA","CHN",8539100050,2019,.25,.1875,2018m9
"CHINA","CHN",8539100060,2018,.1,.0333333,2018m9
"CHINA","CHN",8539100060,2019,.25,.1875,2018m9
"CHINA","CHN",8539212040,2018,.1,.0333333,2018m9
"CHINA","CHN",8539212040,2019,.25,.1875,2018m9
"CHINA","CHN",8539212080,2018,.1,.0333333,2018m9
"CHINA","CHN",8539212080,2019,.25,.1875,2018m9
"CHINA","CHN",8539214040,2018,.1,.0333333,2018m9
"CHINA","CHN",8539214040,2019,.25,.1875,2018m9
"CHINA","CHN",8539214080,2018,.1,.0333333,2018m9
"CHINA","CHN",8539214080,2019,.25,.1875,2018m9
"CHINA","CHN",8539292000,2018,0,0,2019m9
"CHINA","CHN",8539292000,2019,.15,.05,2019m9
"CHINA","CHN",8539293020,2018,0,0,2019m9
"CHINA","CHN",8539293020,2019,.15,.05,2019m9
"CHINA","CHN",8539293050,2018,0,0,2019m9
"CHINA","CHN",8539293050,2019,.15,.05,2019m9
"CHINA","CHN",8539293060,2018,0,0,2019m9
"CHINA","CHN",8539293060,2019,.15,.05,2019m9
"CHINA","CHN",8539294000,2018,0,0,2019m9
"CHINA","CHN",8539294000,2019,.15,.05,2019m9
"CHINA","CHN",8539310040,2018,.1,.0333333,2018m9
"CHINA","CHN",8539310040,2019,.25,.1875,2018m9
"CHINA","CHN",8539310050,2018,.1,.0333333,2018m9
"CHINA","CHN",8539310050,2019,.25,.1875,2018m9
"CHINA","CHN",8539310060,2018,.1,.0333333,2018m9
"CHINA","CHN",8539310060,2019,.25,.1875,2018m9
"CHINA","CHN",8539310070,2018,.1,.0333333,2018m9
"CHINA","CHN",8539310070,2019,.25,.1875,2018m9
"CHINA","CHN",8539320020,2018,.1,.0333333,2018m9
"CHINA","CHN",8539320020,2019,.25,.1875,2018m9
"CHINA","CHN",8539320040,2018,.1,.0333333,2018m9
"CHINA","CHN",8539320040,2019,.25,.1875,2018m9
"CHINA","CHN",8539320090,2018,.1,.0333333,2018m9
"CHINA","CHN",8539320090,2019,.25,.1875,2018m9
"CHINA","CHN",8539391000,2018,.1,.0333333,2018m9
"CHINA","CHN",8539391000,2019,.25,.1875,2018m9
"CHINA","CHN",8539399000,2018,.1,.0333333,2018m9
"CHINA","CHN",8539399000,2019,.25,.1875,2018m9
"CHINA","CHN",8539410000,2018,.25,.125,2018m7
"CHINA","CHN",8539410000,2019,.25,.25,2018m7
"CHINA","CHN",8539490040,2018,.1,.0333333,2018m9
"CHINA","CHN",8539490040,2019,.25,.1875,2018m9
"CHINA","CHN",8539490080,2018,.1,.0333333,2018m9
"CHINA","CHN",8539490080,2019,.25,.1875,2018m9
"CHINA","CHN",8539900000,2018,.25,.125,2018m7
"CHINA","CHN",8539900000,2019,.25,.25,2018m7
"CHINA","CHN",8540111030,2018,.1,.0333333,2018m9
"CHINA","CHN",8540111030,2019,.25,.1875,2018m9
"CHINA","CHN",8540113000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540113000,2019,.25,.1875,2018m9
"CHINA","CHN",8540121000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540121000,2019,.25,.1875,2018m9
"CHINA","CHN",8540204000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540204000,2019,.25,.1875,2018m9
"CHINA","CHN",8540401050,2018,.1,.0333333,2018m9
"CHINA","CHN",8540401050,2019,.25,.1875,2018m9
"CHINA","CHN",8540712000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540712000,2019,.25,.1875,2018m9
"CHINA","CHN",8540714000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540714000,2019,.25,.1875,2018m9
"CHINA","CHN",8540791000,2018,.25,.125,2018m7
"CHINA","CHN",8540791000,2019,.25,.25,2018m7
"CHINA","CHN",8540810000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540810000,2019,.25,.1875,2018m9
"CHINA","CHN",8540890020,2018,.25,.125,2018m7
"CHINA","CHN",8540890020,2019,.25,.25,2018m7
"CHINA","CHN",8540890040,2018,.25,.125,2018m7
"CHINA","CHN",8540890040,2019,.25,.25,2018m7
"CHINA","CHN",8540890060,2018,.25,.125,2018m7
"CHINA","CHN",8540890060,2019,.25,.25,2018m7
"CHINA","CHN",8540890080,2018,.25,.125,2018m7
"CHINA","CHN",8540890080,2019,.25,.25,2018m7
"CHINA","CHN",8540912000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540912000,2019,.25,.1875,2018m9
"CHINA","CHN",8540915000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540915000,2019,.25,.1875,2018m9
"CHINA","CHN",8540998000,2018,.1,.0333333,2018m9
"CHINA","CHN",8540998000,2019,.25,.1875,2018m9
"CHINA","CHN",8541100040,2018,.25,.1041667,2018m8
"CHINA","CHN",8541100040,2019,.25,.25,2018m8
"CHINA","CHN",8541100050,2018,.25,.1041667,2018m8
"CHINA","CHN",8541100050,2019,.25,.25,2018m8
"CHINA","CHN",8541100060,2018,.25,.1041667,2018m8
"CHINA","CHN",8541100060,2019,.25,.25,2018m8
"CHINA","CHN",8541100070,2018,.25,.1041667,2018m8
"CHINA","CHN",8541100070,2019,.25,.25,2018m8
"CHINA","CHN",8541100080,2018,.25,.1041667,2018m8
"CHINA","CHN",8541100080,2019,.25,.25,2018m8
"CHINA","CHN",8541210040,2018,.25,.125,2018m7
"CHINA","CHN",8541210040,2019,.25,.25,2018m7
"CHINA","CHN",8541210075,2018,.25,.125,2018m7
"CHINA","CHN",8541210075,2019,.25,.25,2018m7
"CHINA","CHN",8541210095,2018,.25,.125,2018m7
"CHINA","CHN",8541210095,2019,.25,.25,2018m7
"CHINA","CHN",8541290040,2018,.25,.125,2018m7
"CHINA","CHN",8541290040,2019,.25,.25,2018m7
"CHINA","CHN",8541290075,2018,.25,.125,2018m7
"CHINA","CHN",8541290075,2019,.25,.25,2018m7
"CHINA","CHN",8541290095,2018,.25,.125,2018m7
"CHINA","CHN",8541290095,2019,.25,.25,2018m7
"CHINA","CHN",8541300040,2018,.25,.125,2018m7
"CHINA","CHN",8541300040,2019,.25,.25,2018m7
"CHINA","CHN",8541300080,2018,.25,.125,2018m7
"CHINA","CHN",8541300080,2019,.25,.25,2018m7
"CHINA","CHN",8541402000,2018,.25,.125,2018m7
"CHINA","CHN",8541402000,2019,.25,.25,2018m7
"CHINA","CHN",8541406010,2018,.3,.275,2018m2
"CHINA","CHN",8541406010,2019,.3,.3,2018m2
"CHINA","CHN",8541406015,2018,.3,.275,2018m2
"CHINA","CHN",8541406015,2019,.3,.3,2018m2
"CHINA","CHN",8541406020,2018,.3,.275,2018m2
"CHINA","CHN",8541406020,2019,.3,.3,2018m2
"CHINA","CHN",8541406025,2018,.3,.275,2018m2
"CHINA","CHN",8541406025,2019,.3,.3,2018m2
"CHINA","CHN",8541406030,2018,.3,.275,2018m2
"CHINA","CHN",8541406030,2019,.3,.3,2018m2
"CHINA","CHN",8541406035,2018,.3,.275,2018m2
"CHINA","CHN",8541406035,2019,.3,.3,2018m2
"CHINA","CHN",8541406045,2018,.3,.275,2018m2
"CHINA","CHN",8541406045,2019,.3,.3,2018m2
"CHINA","CHN",8541406050,2018,.3,.275,2018m2
"CHINA","CHN",8541406050,2019,.3,.3,2018m2
"CHINA","CHN",8541407040,2018,.25,.125,2018m7
"CHINA","CHN",8541407040,2019,.25,.25,2018m7
"CHINA","CHN",8541407080,2018,.25,.125,2018m7
"CHINA","CHN",8541407080,2019,.25,.25,2018m7
"CHINA","CHN",8541408000,2018,.25,.125,2018m7
"CHINA","CHN",8541408000,2019,.25,.25,2018m7
"CHINA","CHN",8541409500,2018,.25,.125,2018m7
"CHINA","CHN",8541409500,2019,.25,.25,2018m7
"CHINA","CHN",8541500040,2018,.25,.125,2018m7
"CHINA","CHN",8541500040,2019,.25,.25,2018m7
"CHINA","CHN",8541500080,2018,.25,.125,2018m7
"CHINA","CHN",8541500080,2019,.25,.25,2018m7
"CHINA","CHN",8541600010,2018,.25,.125,2018m7
"CHINA","CHN",8541600010,2019,.25,.25,2018m7
"CHINA","CHN",8541600020,2018,.25,.125,2018m7
"CHINA","CHN",8541600020,2019,.25,.25,2018m7
"CHINA","CHN",8541600030,2018,.25,.125,2018m7
"CHINA","CHN",8541600030,2019,.25,.25,2018m7
"CHINA","CHN",8541600050,2018,.25,.125,2018m7
"CHINA","CHN",8541600050,2019,.25,.25,2018m7
"CHINA","CHN",8541600060,2018,.25,.125,2018m7
"CHINA","CHN",8541600060,2019,.25,.25,2018m7
"CHINA","CHN",8541600080,2018,.25,.125,2018m7
"CHINA","CHN",8541600080,2019,.25,.25,2018m7
"CHINA","CHN",8541900000,2018,.25,.125,2018m7
"CHINA","CHN",8541900000,2019,.25,.25,2018m7
"CHINA","CHN",8542310001,2018,.25,.1041667,2018m8
"CHINA","CHN",8542310001,2019,.25,.25,2018m8
"CHINA","CHN",8542320002,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320002,2019,.25,.25,2018m8
"CHINA","CHN",8542320024,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320024,2019,.25,.25,2018m8
"CHINA","CHN",8542320028,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320028,2019,.25,.25,2018m8
"CHINA","CHN",8542320032,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320032,2019,.25,.25,2018m8
"CHINA","CHN",8542320036,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320036,2019,.25,.25,2018m8
"CHINA","CHN",8542320041,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320041,2019,.25,.25,2018m8
"CHINA","CHN",8542320051,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320051,2019,.25,.25,2018m8
"CHINA","CHN",8542320061,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320061,2019,.25,.25,2018m8
"CHINA","CHN",8542320071,2018,.25,.1041667,2018m8
"CHINA","CHN",8542320071,2019,.25,.25,2018m8
"CHINA","CHN",8542330001,2018,.25,.1041667,2018m8
"CHINA","CHN",8542330001,2019,.25,.25,2018m8
"CHINA","CHN",8542390001,2018,.25,.1041667,2018m8
"CHINA","CHN",8542390001,2019,.25,.25,2018m8
"CHINA","CHN",8542900000,2018,.25,.1041667,2018m8
"CHINA","CHN",8542900000,2019,.25,.25,2018m8
"CHINA","CHN",8543100000,2018,.25,.125,2018m7
"CHINA","CHN",8543100000,2019,.25,.25,2018m7
"CHINA","CHN",8543200000,2018,.25,.125,2018m7
"CHINA","CHN",8543200000,2019,.25,.25,2018m7
"CHINA","CHN",8543302000,2018,.25,.125,2018m7
"CHINA","CHN",8543302000,2019,.25,.25,2018m7
"CHINA","CHN",8543309040,2018,.25,.125,2018m7
"CHINA","CHN",8543309040,2019,.25,.25,2018m7
"CHINA","CHN",8543309080,2018,.25,.125,2018m7
"CHINA","CHN",8543309080,2019,.25,.25,2018m7
"CHINA","CHN",8543702000,2018,.25,.125,2018m7
"CHINA","CHN",8543702000,2019,.25,.25,2018m7
"CHINA","CHN",8543704200,2018,.25,.125,2018m7
"CHINA","CHN",8543704200,2019,.25,.25,2018m7
"CHINA","CHN",8543704500,2018,.25,.1041667,2018m8
"CHINA","CHN",8543704500,2019,.25,.25,2018m8
"CHINA","CHN",8543706000,2018,.25,.125,2018m7
"CHINA","CHN",8543706000,2019,.25,.25,2018m7
"CHINA","CHN",8543707100,2018,.1,.0333333,2018m9
"CHINA","CHN",8543707100,2019,.25,.1875,2018m9
"CHINA","CHN",8543708000,2018,.25,.125,2018m7
"CHINA","CHN",8543708000,2019,.25,.25,2018m7
"CHINA","CHN",8543708500,2018,.1,.0333333,2018m9
"CHINA","CHN",8543708500,2019,.25,.1875,2018m9
"CHINA","CHN",8543708900,2018,0,0,2019m9
"CHINA","CHN",8543708900,2019,.15,.05,2019m9
"CHINA","CHN",8543709100,2018,.1,.0333333,2018m9
"CHINA","CHN",8543709100,2019,.25,.1875,2018m9
"CHINA","CHN",8543709500,2018,.25,.125,2018m7
"CHINA","CHN",8543709500,2019,.25,.25,2018m7
"CHINA","CHN",8543709700,2018,.25,.125,2018m7
"CHINA","CHN",8543709700,2019,.25,.25,2018m7
"CHINA","CHN",8543709910,2018,.25,.1041667,2018m8
"CHINA","CHN",8543709910,2019,.25,.25,2018m8
"CHINA","CHN",8543709920,2018,.25,.1041667,2018m8
"CHINA","CHN",8543709920,2019,.25,.25,2018m8
"CHINA","CHN",8543709930,2018,.25,.1041667,2018m8
"CHINA","CHN",8543709930,2019,.25,.25,2018m8
"CHINA","CHN",8543709940,2018,.25,.1041667,2018m8
"CHINA","CHN",8543709940,2019,.25,.25,2018m8
"CHINA","CHN",8543709960,2018,.25,.1041667,2018m8
"CHINA","CHN",8543709960,2019,.25,.25,2018m8
"CHINA","CHN",8543901200,2018,.25,.125,2018m7
"CHINA","CHN",8543901200,2019,.25,.25,2018m7
"CHINA","CHN",8543901500,2018,.25,.125,2018m7
"CHINA","CHN",8543901500,2019,.25,.25,2018m7
"CHINA","CHN",8543903500,2018,.25,.125,2018m7
"CHINA","CHN",8543903500,2019,.25,.25,2018m7
"CHINA","CHN",8543906500,2018,.25,.125,2018m7
"CHINA","CHN",8543906500,2019,.25,.25,2018m7
"CHINA","CHN",8543906800,2018,.25,.125,2018m7
"CHINA","CHN",8543906800,2019,.25,.25,2018m7
"CHINA","CHN",8543908500,2018,.1,.0333333,2018m9
"CHINA","CHN",8543908500,2019,.25,.1875,2018m9
"CHINA","CHN",8543908845,2018,.1,.0333333,2018m9
"CHINA","CHN",8543908845,2019,.25,.1875,2018m9
"CHINA","CHN",8543908850,2018,.1,.0333333,2018m9
"CHINA","CHN",8543908850,2019,.25,.1875,2018m9
"CHINA","CHN",8543908860,2018,.1,.0333333,2018m9
"CHINA","CHN",8543908860,2019,.25,.1875,2018m9
"CHINA","CHN",8543908885,2018,.1,.0333333,2018m9
"CHINA","CHN",8543908885,2019,.25,.1875,2018m9
"CHINA","CHN",8544110020,2018,.25,.125,2018m7
"CHINA","CHN",8544110020,2019,.25,.25,2018m7
"CHINA","CHN",8544110030,2018,.25,.125,2018m7
"CHINA","CHN",8544110030,2019,.25,.25,2018m7
"CHINA","CHN",8544110050,2018,.25,.125,2018m7
"CHINA","CHN",8544110050,2019,.25,.25,2018m7
"CHINA","CHN",8544190000,2018,.25,.125,2018m7
"CHINA","CHN",8544190000,2019,.25,.25,2018m7
"CHINA","CHN",8544200000,2018,.1,.0333333,2018m9
"CHINA","CHN",8544200000,2019,.25,.1875,2018m9
"CHINA","CHN",8544300000,2018,.25,.125,2018m7
"CHINA","CHN",8544300000,2019,.25,.25,2018m7
"CHINA","CHN",8544421000,2018,.1,.0333333,2018m9
"CHINA","CHN",8544421000,2019,.25,.1875,2018m9
"CHINA","CHN",8544422000,2018,.1,.0333333,2018m9
"CHINA","CHN",8544422000,2019,.25,.1875,2018m9
"CHINA","CHN",8544429010,2018,.1,.0333333,2018m9
"CHINA","CHN",8544429010,2019,.25,.1875,2018m9
"CHINA","CHN",8544429090,2018,.1,.0333333,2018m9
"CHINA","CHN",8544429090,2019,.25,.1875,2018m9
"CHINA","CHN",8544491000,2018,.25,.1041667,2018m8
"CHINA","CHN",8544491000,2019,.25,.25,2018m8
"CHINA","CHN",8544492000,2018,.25,.1041667,2018m8
"CHINA","CHN",8544492000,2019,.25,.25,2018m8
"CHINA","CHN",8544493040,2018,.25,.125,2018m7
"CHINA","CHN",8544493040,2019,.25,.25,2018m7
"CHINA","CHN",8544493080,2018,.25,.125,2018m7
"CHINA","CHN",8544493080,2019,.25,.25,2018m7
"CHINA","CHN",8544499000,2018,.25,.125,2018m7
"CHINA","CHN",8544499000,2019,.25,.25,2018m7
"CHINA","CHN",8544602000,2018,.25,.125,2018m7
"CHINA","CHN",8544602000,2019,.25,.25,2018m7
"CHINA","CHN",8544604000,2018,.25,.125,2018m7
"CHINA","CHN",8544604000,2019,.25,.25,2018m7
"CHINA","CHN",8544606000,2018,.25,.1041667,2018m8
"CHINA","CHN",8544606000,2019,.25,.25,2018m8
"CHINA","CHN",8544700000,2018,.25,.125,2018m7
"CHINA","CHN",8544700000,2019,.25,.25,2018m7
"CHINA","CHN",8545110010,2018,.1,.0333333,2018m9
"CHINA","CHN",8545110010,2019,.25,.1875,2018m9
"CHINA","CHN",8545110020,2018,.1,.0333333,2018m9
"CHINA","CHN",8545110020,2019,.25,.1875,2018m9
"CHINA","CHN",8545110050,2018,.1,.0333333,2018m9
"CHINA","CHN",8545110050,2019,.25,.1875,2018m9
"CHINA","CHN",8545192000,2018,.1,.0333333,2018m9
"CHINA","CHN",8545192000,2019,.25,.1875,2018m9
"CHINA","CHN",8545194000,2018,.1,.0333333,2018m9
"CHINA","CHN",8545194000,2019,.25,.1875,2018m9
"CHINA","CHN",8545200000,2018,.1,.0333333,2018m9
"CHINA","CHN",8545200000,2019,.25,.1875,2018m9
"CHINA","CHN",8545902000,2018,.1,.0333333,2018m9
"CHINA","CHN",8545902000,2019,.25,.1875,2018m9
"CHINA","CHN",8545904000,2018,.1,.0333333,2018m9
"CHINA","CHN",8545904000,2019,.25,.1875,2018m9
"CHINA","CHN",8546100000,2018,.1,.0333333,2018m9
"CHINA","CHN",8546100000,2019,.25,.1875,2018m9
"CHINA","CHN",8546200030,2018,.1,.0333333,2018m9
"CHINA","CHN",8546200030,2019,.25,.1875,2018m9
"CHINA","CHN",8546200060,2018,.1,.0333333,2018m9
"CHINA","CHN",8546200060,2019,.25,.1875,2018m9
"CHINA","CHN",8546200090,2018,.1,.0333333,2018m9
"CHINA","CHN",8546200090,2019,.25,.1875,2018m9
"CHINA","CHN",8546900000,2018,.1,.0333333,2018m9
"CHINA","CHN",8546900000,2019,.25,.1875,2018m9
"CHINA","CHN",8547104000,2018,.1,.0333333,2018m9
"CHINA","CHN",8547104000,2019,.25,.1875,2018m9
"CHINA","CHN",8547108000,2018,.1,.0333333,2018m9
"CHINA","CHN",8547108000,2019,.25,.1875,2018m9
"CHINA","CHN",8547200000,2018,.1,.0333333,2018m9
"CHINA","CHN",8547200000,2019,.25,.1875,2018m9
"CHINA","CHN",8547900010,2018,.1,.0333333,2018m9
"CHINA","CHN",8547900010,2019,.25,.1875,2018m9
"CHINA","CHN",8547900020,2018,.1,.0333333,2018m9
"CHINA","CHN",8547900020,2019,.25,.1875,2018m9
"CHINA","CHN",8547900030,2018,.1,.0333333,2018m9
"CHINA","CHN",8547900030,2019,.25,.1875,2018m9
"CHINA","CHN",8547900040,2018,.1,.0333333,2018m9
"CHINA","CHN",8547900040,2019,.25,.1875,2018m9
"CHINA","CHN",8548100540,2018,0,0,2019m9
"CHINA","CHN",8548100540,2019,.15,.05,2019m9
"CHINA","CHN",8548900100,2018,.1,.0333333,2018m9
"CHINA","CHN",8548900100,2019,.25,.1875,2018m9
"CHINA","CHN",8602100000,2018,.25,.1041667,2018m8
"CHINA","CHN",8602100000,2019,.25,.25,2018m8
"CHINA","CHN",8603100000,2018,.25,.125,2018m7
"CHINA","CHN",8603100000,2019,.25,.25,2018m7
"CHINA","CHN",8604000000,2018,.25,.125,2018m7
"CHINA","CHN",8604000000,2019,.25,.25,2018m7
"CHINA","CHN",8605000000,2018,.25,.1041667,2018m8
"CHINA","CHN",8605000000,2019,.25,.25,2018m8
"CHINA","CHN",8606990160,2018,.25,.1041667,2018m8
"CHINA","CHN",8606990160,2019,.25,.25,2018m8
"CHINA","CHN",8607110000,2018,.25,.1041667,2018m8
"CHINA","CHN",8607110000,2019,.25,.25,2018m8
"CHINA","CHN",8607120000,2018,.25,.125,2018m7
"CHINA","CHN",8607120000,2019,.25,.25,2018m7
"CHINA","CHN",8607190300,2018,.25,.1041667,2018m8
"CHINA","CHN",8607190300,2019,.25,.25,2018m8
"CHINA","CHN",8607190600,2018,.25,.125,2018m7
"CHINA","CHN",8607190600,2019,.25,.25,2018m7
"CHINA","CHN",8607191200,2018,.25,.125,2018m7
"CHINA","CHN",8607191200,2019,.25,.25,2018m7
"CHINA","CHN",8607191500,2018,.25,.125,2018m7
"CHINA","CHN",8607191500,2019,.25,.25,2018m7
"CHINA","CHN",8607193010,2018,.25,.1041667,2018m8
"CHINA","CHN",8607193010,2019,.25,.25,2018m8
"CHINA","CHN",8607193020,2018,.25,.1041667,2018m8
"CHINA","CHN",8607193020,2019,.25,.25,2018m8
"CHINA","CHN",8607193090,2018,.25,.1041667,2018m8
"CHINA","CHN",8607193090,2019,.25,.25,2018m8
"CHINA","CHN",8607199000,2018,.25,.125,2018m7
"CHINA","CHN",8607199000,2019,.25,.25,2018m7
"CHINA","CHN",8607211000,2018,.25,.125,2018m7
"CHINA","CHN",8607211000,2019,.25,.25,2018m7
"CHINA","CHN",8607215000,2018,.25,.125,2018m7
"CHINA","CHN",8607215000,2019,.25,.25,2018m7
"CHINA","CHN",8607291000,2018,.25,.125,2018m7
"CHINA","CHN",8607291000,2019,.25,.25,2018m7
"CHINA","CHN",8607295000,2018,.25,.125,2018m7
"CHINA","CHN",8607295000,2019,.25,.25,2018m7
"CHINA","CHN",8607301000,2018,.25,.1041667,2018m8
"CHINA","CHN",8607301000,2019,.25,.25,2018m8
"CHINA","CHN",8607305000,2018,.25,.1041667,2018m8
"CHINA","CHN",8607305000,2019,.25,.25,2018m8
"CHINA","CHN",8607910000,2018,.25,.125,2018m7
"CHINA","CHN",8607910000,2019,.25,.25,2018m7
"CHINA","CHN",8607991000,2018,.25,.125,2018m7
"CHINA","CHN",8607991000,2019,.25,.25,2018m7
"CHINA","CHN",8607995000,2018,.25,.125,2018m7
"CHINA","CHN",8607995000,2019,.25,.25,2018m7
"CHINA","CHN",8608000000,2018,.25,.125,2018m7
"CHINA","CHN",8608000000,2019,.25,.25,2018m7
"CHINA","CHN",8609000000,2018,.25,.1041667,2018m8
"CHINA","CHN",8609000000,2019,.25,.25,2018m8
"CHINA","CHN",8701100100,2018,.25,.125,2018m7
"CHINA","CHN",8701100100,2019,.25,.25,2018m7
"CHINA","CHN",8701200015,2018,.25,.1041667,2018m8
"CHINA","CHN",8701200015,2019,.25,.25,2018m8
"CHINA","CHN",8701301060,2018,.25,.125,2018m7
"CHINA","CHN",8701301060,2019,.25,.25,2018m7
"CHINA","CHN",8701305090,2018,.25,.1041667,2018m8
"CHINA","CHN",8701305090,2019,.25,.25,2018m8
"CHINA","CHN",8701911000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701911000,2019,.25,.25,2018m8
"CHINA","CHN",8701915000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701915000,2019,.25,.25,2018m8
"CHINA","CHN",8701921000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701921000,2019,.25,.25,2018m8
"CHINA","CHN",8701931000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701931000,2019,.25,.25,2018m8
"CHINA","CHN",8701941000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701941000,2019,.25,.25,2018m8
"CHINA","CHN",8701945000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701945000,2019,.25,.25,2018m8
"CHINA","CHN",8701951000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701951000,2019,.25,.25,2018m8
"CHINA","CHN",8701955000,2018,.25,.1041667,2018m8
"CHINA","CHN",8701955000,2019,.25,.25,2018m8
"CHINA","CHN",8702103100,2018,.25,.125,2018m7
"CHINA","CHN",8702103100,2019,.25,.25,2018m7
"CHINA","CHN",8702306100,2018,.25,.125,2018m7
"CHINA","CHN",8702306100,2019,.25,.25,2018m7
"CHINA","CHN",8702403100,2018,.25,.125,2018m7
"CHINA","CHN",8702403100,2019,.25,.25,2018m7
"CHINA","CHN",8702406100,2018,.25,.125,2018m7
"CHINA","CHN",8702406100,2019,.25,.25,2018m7
"CHINA","CHN",8702903100,2018,.25,.125,2018m7
"CHINA","CHN",8702903100,2019,.25,.25,2018m7
"CHINA","CHN",8703101000,2018,0,0,2019m9
"CHINA","CHN",8703101000,2019,.15,.05,2019m9
"CHINA","CHN",8703105030,2018,0,0,2019m9
"CHINA","CHN",8703105030,2019,.15,.05,2019m9
"CHINA","CHN",8703105060,2018,0,0,2019m9
"CHINA","CHN",8703105060,2019,.15,.05,2019m9
"CHINA","CHN",8703210110,2018,.25,.125,2018m7
"CHINA","CHN",8703210110,2019,.25,.25,2018m7
"CHINA","CHN",8703210130,2018,.25,.125,2018m7
"CHINA","CHN",8703210130,2019,.25,.25,2018m7
"CHINA","CHN",8703210150,2018,.25,.125,2018m7
"CHINA","CHN",8703210150,2019,.25,.25,2018m7
"CHINA","CHN",8703220100,2018,.25,.125,2018m7
"CHINA","CHN",8703220100,2019,.25,.25,2018m7
"CHINA","CHN",8703230130,2018,.25,.125,2018m7
"CHINA","CHN",8703230130,2019,.25,.25,2018m7
"CHINA","CHN",8703230140,2018,.25,.125,2018m7
"CHINA","CHN",8703230140,2019,.25,.25,2018m7
"CHINA","CHN",8703230160,2018,.25,.125,2018m7
"CHINA","CHN",8703230160,2019,.25,.25,2018m7
