hs8,country,tariff,effective_date
"84513000","china",.1,24sep2018
"84514000","china",.1,24sep2018
"84515000","china",.05,24sep2018
"84518000","china",.1,24sep2018
"84519000","china",.1,24sep2018
"84521010","china",.1,24sep2018
"84521091","china",.1,24sep2018
"84522110","china",.1,24sep2018
"84522120","china",.1,24sep2018
"84522130","china",.1,24sep2018
"84522190","china",.1,24sep2018
"84522900","china",.1,24sep2018
"84523000","china",.1,24sep2018
"84529019","china",.1,24sep2018
"84529099","china",.1,24sep2018
"84531000","china",.1,24sep2018
"84532000","china",.1,24sep2018
"84539000","china",.1,24sep2018
"84541000","china",.1,24sep2018
"84542010","china",.1,24sep2018
"84542090","china",.1,24sep2018
"84543090","china",.05,24sep2018
"84549010","china",.1,24sep2018
"84549029","china",.1,24sep2018
"84549090","china",.1,24sep2018
"84551020","china",.1,24sep2018
"84552130","china",.05,24sep2018
"84552210","china",.1,24sep2018
"84552290","china",.1,24sep2018
"84553000","china",.05,24sep2018
"84559000","china",.1,24sep2018
"84561100","china",.1,24sep2018
"84562000","china",.1,24sep2018
"84563010","china",.1,24sep2018
"84563090","china",.05,24sep2018
"84564010","china",.05,24sep2018
"84565000","china",.05,24sep2018
"84569000","china",.1,24sep2018
"84571010","china",.1,24sep2018
"84571020","china",.1,24sep2018
"84571030","china",.1,24sep2018
"84571090","russia",.3,06aug2018
"84571091","china",.1,24sep2018
"84572000","china",.1,24sep2018
"84573000","china",.1,24sep2018
"84581100","china",.1,24sep2018
"84581120","russia",.3,06aug2018
"84581900","china",.1,24sep2018
"84589110","china",.1,24sep2018
"84589120","china",.1,24sep2018
"84589900","china",.1,24sep2018
"84589900","russia",.3,06aug2018
"84592100","china",.1,24sep2018
"84592100","russia",.25,06aug2018
"84592900","china",.1,24sep2018
"84594100","china",.1,24sep2018
"84594100","russia",.25,06aug2018
"84594900","china",.1,24sep2018
"84594900","russia",.25,06aug2018
"84596110","russia",.25,06aug2018
"84596190","china",.1,24sep2018
"84596190","russia",.25,06aug2018
"84596990","china",.1,24sep2018
"84596990","russia",.25,06aug2018
"84597000","china",.1,24sep2018
"84601210","china",.1,24sep2018
"84601910","china",.1,24sep2018
"84601990","russia",.25,06aug2018
"84602210","china",.1,24sep2018
"84602290","china",.05,24sep2018
"84602311","china",.1,24sep2018
"84602319","china",.1,24sep2018
"84602411","china",.1,24sep2018
"84602419","china",.1,24sep2018
"84602913","china",.05,24sep2018
"84602920","russia",.25,06aug2018
"84603100","china",.1,24sep2018
"84603100","russia",.25,06aug2018
"84603900","china",.1,24sep2018
"84603900","russia",.25,06aug2018
"84604010","china",.05,24sep2018
"84604010","russia",.4,06aug2018
"84604020","china",.1,24sep2018
"84604090","russia",.4,06aug2018
"84609010","china",.1,24sep2018
"84609020","china",.05,24sep2018
"84609090","china",.1,24sep2018
"84609090","russia",.4,06aug2018
"84613000","china",.1,24sep2018
"84614011","china",.1,24sep2018
"84614019","china",.1,24sep2018
"84614031","russia",.25,06aug2018
"84614090","china",.1,24sep2018
"84614090","russia",.25,06aug2018
"84615000","china",.1,24sep2018
"84619090","china",.1,24sep2018
"84621010","china",.1,24sep2018
"84621090","china",.1,24sep2018
"84622110","china",.1,24sep2018
"84622190","china",.1,24sep2018
"84622910","china",.1,24sep2018
"84622990","china",.1,24sep2018
"84623190","china",.1,24sep2018
"84623920","china",.1,24sep2018
"84623990","china",.05,24sep2018
"84624111","china",.1,24sep2018
"84624119","china",.1,24sep2018
"84624190","china",.1,24sep2018
"84624900","china",.1,24sep2018
"84629110","china",.1,24sep2018
"84629190","china",.1,24sep2018
"84629910","china",.1,24sep2018
"84629990","china",.1,24sep2018
"84631020","china",.1,24sep2018
"84631090","china",.05,24sep2018
"84632000","china",.1,24sep2018
"84633000","china",.1,24sep2018
"84639000","china",.1,24sep2018
"84641010","china",.05,24sep2018
"84641020","china",.1,24sep2018
"84641090","china",.1,24sep2018
"84642010","china",.1,24sep2018
"84642090","china",.1,24sep2018
"84649011","china",.1,24sep2018
"84649012","china",.1,24sep2018
"84649019","china",.1,24sep2018
"84649090","china",.1,24sep2018
"84651000","china",.1,24sep2018
"84659100","china",.1,24sep2018
"84659200","china",.1,24sep2018
"84659300","china",.05,24sep2018
"84659400","china",.1,24sep2018
"84659500","china",.1,24sep2018
"84659600","china",.1,24sep2018
"84659900","china",.1,24sep2018
"84661000","china",.1,24sep2018
"84662000","china",.1,24sep2018
"84663000","china",.1,24sep2018
"84669100","china",.1,24sep2018
"84669200","china",.1,24sep2018
"84669310","china",.1,24sep2018
"84669390","china",.1,24sep2018
"84669400","china",.1,24sep2018
"84671100","china",.05,24sep2018
"84671900","china",.05,24sep2018
"84672100","china",.1,24sep2018
"84672210","china",.05,24sep2018
"84672290","china",.1,24sep2018
"84672910","china",.1,24sep2018
"84672990","china",.1,24sep2018
"84678100","china",.1,24sep2018
"84678900","china",.05,24sep2018
"84679110","china",.05,24sep2018
"84679190","china",.05,24sep2018
"84679200","china",.05,24sep2018
"84679910","china",.1,24sep2018
"84679990","china",.05,24sep2018
"84681000","china",.1,24sep2018
"84682000","china",.1,24sep2018
"84688000","china",.1,24sep2018
"84689000","china",.1,24sep2018
"84701000","china",.1,24sep2018
"84702900","china",.1,24sep2018
"84703000","china",.05,24sep2018
"84705010","china",.1,24sep2018
"84705090","china",.05,24sep2018
"84709000","china",.1,24sep2018
"84713010","china",.1,24sep2018
"84713090","china",.1,24sep2018
"84714110","china",.1,24sep2018
"84714120","china",.05,24sep2018
"84714140","china",.05,24sep2018
"84714190","china",.05,24sep2018
"84714910","china",.05,24sep2018
"84714920","china",.1,24sep2018
"84714940","china",.1,24sep2018
"84714991","china",.1,24sep2018
"84714999","china",.05,24sep2018
"84715010","china",.05,24sep2018
"84715020","china",.05,24sep2018
"84715040","china",.1,24sep2018
"84715090","china",.05,24sep2018
"84716040","china",.1,24sep2018
"84716050","china",.1,24sep2018
"84716060","china",.05,24sep2018
"84716071","china",.1,24sep2018
"84716072","china",.1,24sep2018
"84716090","china",.1,24sep2018
"84717010","china",.1,24sep2018
"84717020","china",.05,24sep2018
"84717030","china",.1,24sep2018
"84717090","china",.1,24sep2018
"84718000","china",.1,24sep2018
"84719000","china",.1,24sep2018
"84723010","china",.1,24sep2018
"84729010","china",.1,24sep2018
"84729021","china",.1,24sep2018
"84729022","china",.1,24sep2018
"84729029","china",.05,24sep2018
"84729030","china",.1,24sep2018
"84729050","china",.05,24sep2018
"84729060","china",.05,24sep2018
"84729090","china",.1,24sep2018
"84732100","china",.1,24sep2018
"84732900","china",.1,24sep2018
"84733010","china",.1,24sep2018
"84733090","china",.1,24sep2018
"84734010","china",.1,24sep2018
"84734020","china",.1,24sep2018
"84734090","china",.1,24sep2018
"84735000","china",.1,24sep2018
"84741000","china",.1,24sep2018
"84742010","china",.1,24sep2018
"84742020","china",.1,24sep2018
"84742090","china",.1,24sep2018
"84743100","china",.1,24sep2018
"84743200","china",.05,24sep2018
"84743900","china",.1,24sep2018
"84748010","china",.1,24sep2018
"84748020","china",.1,24sep2018
"84748090","china",.1,24sep2018
"84749000","china",.1,24sep2018
"84752100","china",.1,24sep2018
"84752911","china",.1,24sep2018
"84752912","china",.1,24sep2018
"84752919","china",.1,24sep2018
"84752990","china",.1,24sep2018
"84759000","china",.05,24sep2018
"84762100","china",.1,24sep2018
"84768100","china",.05,24sep2018
"84768900","china",.05,24sep2018
"84769000","china",.1,24sep2018
"84771010","china",.1,24sep2018
"84771090","china",.1,24sep2018
"84772010","china",.1,24sep2018
"84772090","china",.1,24sep2018
"84773010","china",.1,24sep2018
"84773090","china",.1,24sep2018
"84774010","china",.1,24sep2018
"84774020","china",.1,24sep2018
"84774090","china",.1,24sep2018
"84775100","china",.1,24sep2018
"84775910","china",.05,24sep2018
"84775990","china",.1,24sep2018
"84778000","china",.1,24sep2018
"84779000","china",.1,24sep2018
"84781000","china",.1,24sep2018
"84791021","china",.1,24sep2018
"84791090","china",.05,24sep2018
"84792000","china",.1,24sep2018
"84794000","china",.1,24sep2018
"84795010","china",.1,24sep2018
"84795090","china",.1,24sep2018
"84796000","china",.1,24sep2018
"84797900","china",.1,24sep2018
"84798110","china",.1,24sep2018
"84798190","china",.1,24sep2018
"84798200","china",.05,24sep2018
"84798910","china",.1,24sep2018
"84798920","china",.05,24sep2018
"84798940","china",.05,24sep2018
"84798961","china",.1,24sep2018
"84798962","china",.1,24sep2018
"84798969","china",.1,24sep2018
"84798992","china",.1,24sep2018
"84798999","china",.1,24sep2018
"84799010","china",.1,24sep2018
"84799020","china",.05,24sep2018
"84799090","china",.1,24sep2018
"84801000","china",.1,24sep2018
"84802000","china",.1,24sep2018
"84803000","china",.1,24sep2018
"84804110","china",.1,24sep2018
"84804120","china",.1,24sep2018
"84804190","china",.1,24sep2018
"84804900","china",.05,24sep2018
"84805000","china",.05,24sep2018
"84806000","china",.05,24sep2018
"84807110","china",.1,24sep2018
"84807190","china",.1,24sep2018
"84807900","china",.1,24sep2018
"84811000","china",.05,24sep2018
"84812010","china",.05,24sep2018
"84812020","china",.1,24sep2018
"84813000","china",.05,24sep2018
"84813091","russia",.35,06aug2018
"84814000","china",.05,24sep2018
"84818021","china",.1,24sep2018
"84818029","china",.05,24sep2018
"84818031","china",.1,24sep2018
"84818039","china",.05,24sep2018
"84818040","china",.05,24sep2018
"84818059","russia",.3,06aug2018
"84818081","russia",.35,06aug2018
"84818090","china",.05,24sep2018
"84819010","china",.05,24sep2018
"84819090","china",.1,24sep2018
"84821010","china",.05,24sep2018
"84821020","china",.1,24sep2018
"84821030","china",.1,24sep2018
"84821040","china",.1,24sep2018
"84821090","china",.1,24sep2018
"84822000","china",.1,24sep2018
"84823000","china",.1,24sep2018
"84824000","china",.05,24sep2018
"84825000","china",.1,24sep2018
"84828000","china",.1,24sep2018
"84829100","china",.1,24sep2018
"84829900","china",.1,24sep2018
"84831011","china",.1,24sep2018
"84831019","china",.05,24sep2018
"84831090","china",.1,24sep2018
"84832000","china",.05,24sep2018
"84833000","china",.1,24sep2018
"84834010","china",.1,24sep2018
"84834020","china",.1,24sep2018
"84834090","china",.1,24sep2018
"84835000","china",.1,24sep2018
"84836000","china",.1,24sep2018
"84839000","china",.1,24sep2018
"84841000","china",.05,24sep2018
"84842000","china",.1,24sep2018
"84849000","china",.05,24sep2018
"84871000","china",.1,24sep2018
"84879000","china",.1,24sep2018
"85011091","china",.1,24sep2018
"85011099","china",.1,24sep2018
"85012000","china",.1,24sep2018
"85013100","china",.1,24sep2018
"85013200","china",.05,24sep2018
"85013300","china",.1,24sep2018
"85013400","china",.1,24sep2018
"85014000","china",.1,24sep2018
"85015100","china",.1,24sep2018
"85015200","china",.1,24sep2018
"85015300","china",.1,24sep2018
"85016100","china",.1,24sep2018
"85016200","china",.05,24sep2018
"85016300","china",.1,24sep2018
"85016410","china",.1,24sep2018
"85021100","china",.05,24sep2018
"85021200","china",.1,24sep2018
"85021310","china",.05,24sep2018
"85021320","china",.1,24sep2018
"85022000","china",.1,24sep2018
"85023100","china",.1,24sep2018
"85023900","china",.05,24sep2018
"85030010","china",.1,24sep2018
"85030020","china",.1,24sep2018
"85030030","china",.1,24sep2018
"85030090","china",.1,24sep2018
"85041010","china",.1,24sep2018
"85041090","china",.1,24sep2018
"85042100","china",.1,24sep2018
"85042200","china",.1,24sep2018
"85042311","china",.1,24sep2018
"85042329","china",.1,24sep2018
"85043110","china",.1,24sep2018
"85043190","china",.1,24sep2018
"85043210","china",.1,24sep2018
"85043290","china",.1,24sep2018
"85043310","china",.1,24sep2018
"85043390","china",.05,24sep2018
"85043490","china",.1,24sep2018
"85044013","china",.1,24sep2018
"85044014","china",.1,24sep2018
"85044015","china",.05,24sep2018
"85044019","china",.1,24sep2018
"85044020","china",.1,24sep2018
"85044030","china",.1,24sep2018
"85044091","china",.1,24sep2018
"85044099","china",.1,24sep2018
"85045000","china",.1,24sep2018
"85049011","china",.1,24sep2018
"85049019","china",.1,24sep2018
"85049020","china",.1,24sep2018
"85049090","china",.1,24sep2018
"85051110","china",.1,24sep2018
"85051190","china",.1,24sep2018
"85051900","china",.1,24sep2018
"85052000","china",.1,24sep2018
"85059010","china",.1,24sep2018
"85059090","china",.1,24sep2018
"85061011","china",.1,24sep2018
"85061011","eu",.25,22jun2018
"85061012","china",.1,24sep2018
"85061018","eu",.25,22jun2018
"85061019","china",.1,24sep2018
"85061090","china",.1,24sep2018
"85061091","eu",.25,22jun2018
"85061098","eu",.25,22jun2018
"85064000","china",.1,24sep2018
"85065000","china",.1,24sep2018
"85066000","china",.1,24sep2018
"85068000","china",.1,24sep2018
"85069000","eu",.25,22jun2018
"85069010","china",.1,24sep2018
"85069090","china",.1,24sep2018
"85071000","china",.1,24sep2018
"85072000","china",.1,24sep2018
"85073000","china",.05,24sep2018
"85074000","china",.1,24sep2018
"85075000","china",.1,24sep2018
"85076000","china",.1,24sep2018
"85078090","china",.1,24sep2018
"85079010","china",.1,24sep2018
"85079090","china",.1,24sep2018
"85081100","china",.1,24sep2018
"85081900","china",.1,24sep2018
"85086000","china",.1,24sep2018
"85087010","china",.1,24sep2018
"85087090","china",.05,24sep2018
"85094010","china",.1,24sep2018
"85094090","china",.05,24sep2018
"85098020","china",.1,24sep2018
"85098090","china",.1,24sep2018
"85099000","china",.1,24sep2018
"85101000","china",.1,24sep2018
"85102000","china",.1,24sep2018
"85103000","china",.1,24sep2018
"85109000","china",.1,24sep2018
"85111000","china",.05,24sep2018
"85112010","china",.05,24sep2018
"85112090","china",.1,24sep2018
"85113010","china",.05,24sep2018
"85113090","china",.05,24sep2018
"85114010","china",.05,24sep2018
"85114091","china",.1,24sep2018
"85114099","china",.1,24sep2018
"85115010","china",.05,24sep2018
"85115090","china",.1,24sep2018
"85118000","china",.05,24sep2018
"85119010","china",.05,24sep2018
"85119090","china",.1,24sep2018
"85121000","china",.1,24sep2018
"85122010","china",.05,24sep2018
"85122090","china",.05,24sep2018
"85123011","china",.05,24sep2018
"85123012","china",.05,24sep2018
"85123019","china",.05,24sep2018
"85123090","china",.05,24sep2018
"85124000","china",.05,24sep2018
"85129000","china",.05,24sep2018
"85131010","china",.05,24sep2018
"85131090","china",.1,24sep2018
"85139010","china",.1,24sep2018
"85139090","china",.1,24sep2018
"85141010","china",.1,24sep2018
"85141090","china",.05,24sep2018
"85142000","china",.05,24sep2018
"85143000","china",.05,24sep2018
"85144000","china",.1,24sep2018
"85149010","china",.1,24sep2018
"85149090","china",.05,24sep2018
"85151100","china",.1,24sep2018
"85151900","china",.1,24sep2018
"85152120","china",.1,24sep2018
"85152191","china",.1,24sep2018
"85152199","china",.1,24sep2018
"85152900","china",.1,24sep2018
"85153120","china",.1,24sep2018
"85153191","china",.1,24sep2018
"85153199","china",.1,24sep2018
"85153900","china",.1,24sep2018
"85158010","china",.1,24sep2018
"85158090","china",.1,24sep2018
"85159000","china",.1,24sep2018
"85161010","china",.05,24sep2018
"85161020","china",.05,24sep2018
"85161090","china",.05,24sep2018
"85162100","china",.1,24sep2018
"85162910","china",.05,24sep2018
"85162920","china",.1,24sep2018
"85162931","china",.1,24sep2018
"85162932","china",.1,24sep2018
"85162939","china",.05,24sep2018
"85162990","china",.1,24sep2018
"85163100","china",.1,24sep2018
"85165000","china",.1,24sep2018
"85166010","china",.1,24sep2018
"85166050","china",.1,24sep2018
"85166090","china",.1,24sep2018
"85167110","china",.1,24sep2018
"85167120","china",.1,24sep2018
"85167130","china",.1,24sep2018
"85167190","china",.05,24sep2018
"85167220","china",.1,24sep2018
"85167290","china",.1,24sep2018
"85167910","china",.1,24sep2018
"85167990","china",.1,24sep2018
"85168000","china",.05,24sep2018
"85169010","china",.05,24sep2018
"85169090","china",.1,24sep2018
"85171100","china",.1,24sep2018
"85171210","china",.1,24sep2018
"85171220","china",.1,24sep2018
"85171290","china",.1,24sep2018
"85171800","china",.1,24sep2018
"85176110","china",.1,24sep2018
"85176190","china",.1,24sep2018
"85176211","china",.05,24sep2018
"85176212","china",.05,24sep2018
"85176219","china",.1,24sep2018
"85176221","china",.1,24sep2018
"85176222","china",.1,24sep2018
"85176229","china",.05,24sep2018
"85176231","china",.05,24sep2018
"85176232","china",.1,24sep2018
"85176233","china",.1,24sep2018
"85176234","china",.05,24sep2018
"85176235","china",.1,24sep2018
"85176236","china",.1,24sep2018
"85176237","china",.1,24sep2018
"85176239","china",.05,24sep2018
"85176292","china",.1,24sep2018
"85176293","china",.1,24sep2018
"85176294","china",.1,24sep2018
"85176299","china",.1,24sep2018
"85176910","china",.05,24sep2018
"85176990","china",.05,24sep2018
"85177010","china",.1,24sep2018
"85177020","china",.1,24sep2018
"85177030","china",.1,24sep2018
"85177040","china",.1,24sep2018
"85177060","china",.1,24sep2018
"85177070","china",.1,24sep2018
"85177090","china",.1,24sep2018
"85181000","china",.1,24sep2018
"85182100","china",.1,24sep2018
"85182200","china",.1,24sep2018
"85182900","china",.1,24sep2018
"85183000","china",.1,24sep2018
"85184000","china",.1,24sep2018
"85185000","china",.1,24sep2018
"85189000","china",.1,24sep2018
"85192000","china",.05,24sep2018
"85193000","china",.1,24sep2018
"85195000","china",.05,24sep2018
"85198111","china",.05,24sep2018
"85198112","china",.1,24sep2018
"85198121","china",.1,24sep2018
"85198129","china",.05,24sep2018
"85198131","china",.1,24sep2018
"85198139","china",.05,24sep2018
"85198910","china",.1,24sep2018
"85198990","china",.1,24sep2018
"85211020","china",.05,24sep2018
"85219012","china",.1,24sep2018
"85219019","china",.1,24sep2018
"85219090","china",.1,24sep2018
"85229010","china",.1,24sep2018
"85229022","china",.1,24sep2018
"85229023","china",.05,24sep2018
"85229031","china",.1,24sep2018
"85229039","china",.1,24sep2018
"85229091","china",.05,24sep2018
"85229099","china",.1,24sep2018
"85232110","china",.1,24sep2018
"85232120","china",.05,24sep2018
"85232911","china",.1,24sep2018
"85232919","china",.05,24sep2018
"85232923","china",.1,24sep2018
"85232928","china",.05,24sep2018
"85232990","china",.1,24sep2018
"85234100","china",.1,24sep2018
"85234910","china",.1,24sep2018
"85234920","china",.05,24sep2018
"85234990","china",.05,24sep2018
"85235110","china",.1,24sep2018
"85235120","china",.05,24sep2018
"85235210","china",.1,24sep2018
"85235290","china",.1,24sep2018
"85235910","china",.1,24sep2018
"85235920","china",.05,24sep2018
"85238011","china",.1,24sep2018
"85238019","china",.05,24sep2018
"85238021","china",.1,24sep2018
"85238029","china",.05,24sep2018
"85238091","china",.05,24sep2018
"85255000","china",.05,24sep2018
"85256010","china",.1,24sep2018
"85256090","china",.05,24sep2018
"85258011","china",.05,24sep2018
"85258012","china",.1,24sep2018
"85258013","china",.1,24sep2018
"85258021","china",.05,24sep2018
"85258022","china",.1,24sep2018
"85258025","china",.1,24sep2018
"85258029","china",.1,24sep2018
"85258031","china",.05,24sep2018
"85258032","china",.1,24sep2018
"85258033","china",.1,24sep2018
"85258039","china",.1,24sep2018
"85261010","china",.1,24sep2018
"85261090","china",.05,24sep2018
"85269110","china",.05,24sep2018
"85269190","china",.05,24sep2018
"85269200","china",.1,24sep2018
"85271900","china",.1,24sep2018
"85272100","china",.05,24sep2018
"85272900","china",.05,24sep2018
"85279100","china",.1,24sep2018
"85279200","china",.1,24sep2018
"85279900","china",.1,24sep2018
"85284200","china",.1,24sep2018
"85284910","china",.05,24sep2018
"85284990","china",.05,24sep2018
"85285211","china",.05,24sep2018
"85285212","china",.1,24sep2018
"85285219","china",.05,24sep2018
"85285291","china",.1,24sep2018
"85285292","china",.05,24sep2018
"85285910","china",.1,24sep2018
"85285990","china",.1,24sep2018
"85286210","china",.1,24sep2018
"85286220","china",.1,24sep2018
"85286910","china",.1,24sep2018
"85286990","china",.05,24sep2018
"85287110","china",.1,24sep2018
"85287180","china",.1,24sep2018
"85287221","china",.1,24sep2018
"85287222","china",.1,24sep2018
"85287229","china",.05,24sep2018
"85287232","china",.05,24sep2018
"85287292","china",.1,24sep2018
"85291010","china",.05,24sep2018
"85291020","china",.1,24sep2018
"85291090","china",.1,24sep2018
"85299010","china",.1,24sep2018
"85299041","china",.05,24sep2018
"85299042","china",.1,24sep2018
"85299049","china",.1,24sep2018
"85299050","china",.1,24sep2018
"85299060","china",.1,24sep2018
"85299081","china",.1,24sep2018
"85299082","china",.1,24sep2018
"85299083","china",.1,24sep2018
"85299089","china",.05,24sep2018
"85299090","china",.1,24sep2018
"85308000","china",.1,24sep2018
"85309000","china",.1,24sep2018
"85311000","china",.05,24sep2018
"85312000","china",.1,24sep2018
"85318010","china",.1,24sep2018
"85318090","china",.05,24sep2018
"85319010","china",.05,24sep2018
"85319090","china",.1,24sep2018
"85321000","china",.1,24sep2018
"85322110","china",.1,24sep2018
"85322190","china",.1,24sep2018
"85322210","china",.1,24sep2018
"85322290","china",.1,24sep2018
"85322300","china",.1,24sep2018
"85322410","china",.1,24sep2018
"85322490","china",.1,24sep2018
"85322510","china",.1,24sep2018
"85322590","china",.1,24sep2018
"85322900","china",.1,24sep2018
"85323000","china",.1,24sep2018
"85329090","china",.05,24sep2018
"85331000","china",.1,24sep2018
"85332110","china",.1,24sep2018
"85332190","china",.1,24sep2018
"85332900","china",.1,24sep2018
"85333100","china",.1,24sep2018
"85333900","china",.1,24sep2018
"85334000","china",.1,24sep2018
"85339000","china",.1,24sep2018
"85340010","china",.1,24sep2018
"85340090","china",.1,24sep2018
"85351000","china",.1,24sep2018
"85352100","china",.1,24sep2018
"85352910","china",.1,24sep2018
"85352920","china",.1,24sep2018
"85353090","china",.1,24sep2018
"85354000","china",.1,24sep2018
"85359000","china",.1,24sep2018
"85361000","china",.1,24sep2018
"85362000","china",.1,24sep2018
"85363000","china",.1,24sep2018
"85364110","china",.1,24sep2018
"85364190","china",.1,24sep2018
"85364900","china",.1,24sep2018
"85365000","china",.1,24sep2018
"85366100","china",.1,24sep2018
"85366900","china",.1,24sep2018
"85367000","china",.05,24sep2018
"85369011","china",.25,23aug2018
"85369019","china",.25,23aug2018
"85369090","china",.1,24sep2018
"85371011","china",.1,24sep2018
"85371019","china",.1,24sep2018
"85371090","china",.1,24sep2018
"85372010","china",.1,24sep2018
"85372090","china",.1,24sep2018
"85381010","china",.1,24sep2018
"85381090","china",.1,24sep2018
"85389000","china",.1,24sep2018
"85391000","china",.05,24sep2018
"85392110","china",.1,24sep2018
"85392120","china",.05,24sep2018
"85392130","china",.05,24sep2018
"85392190","china",.05,24sep2018
"85392210","china",.05,24sep2018
"85392290","china",.1,24sep2018
"85392910","china",.1,24sep2018
"85392920","china",.05,24sep2018
"85392930","china",.05,24sep2018
"85392991","china",.1,24sep2018
"85392999","china",.05,24sep2018
"85393110","china",.05,24sep2018
"85393120","china",.05,24sep2018
"85393191","china",.1,24sep2018
"85393199","china",.1,24sep2018
"85393230","china",.1,24sep2018
"85393240","china",.1,24sep2018
"85393290","china",.1,24sep2018
"85393910","china",.05,24sep2018
"85393920","china",.05,24sep2018
"85393990","china",.1,24sep2018
"85394100","china",.1,24sep2018
"85394900","china",.05,24sep2018
"85395000","china",.1,24sep2018
"85399000","china",.1,24sep2018
"85401200","china",.05,24sep2018
"85402090","china",.1,24sep2018
"85404020","china",.05,24sep2018
"85406090","china",.1,24sep2018
"85407100","china",.1,24sep2018
"85407910","china",.05,24sep2018
"85407990","china",.05,24sep2018
"85408100","china",.1,24sep2018
"85408900","china",.1,24sep2018
"85409190","china",.05,24sep2018
"85409990","china",.1,24sep2018
"85411000","china",.1,24sep2018
"85412100","china",.1,24sep2018
"85412900","china",.1,24sep2018
"85413000","china",.1,24sep2018
"85414010","china",.1,24sep2018
"85414020","china",.1,24sep2018
"85414090","china",.1,24sep2018
"85415000","china",.1,24sep2018
"85416000","china",.1,24sep2018
"85419000","china",.1,24sep2018
"85431000","china",.1,24sep2018
"85432010","china",.05,24sep2018
"85432090","china",.1,24sep2018
"85433000","china",.05,24sep2018
"85437001","eu",.25,22jun2018
"85437002","eu",.25,22jun2018
"85437003","eu",.25,22jun2018
"85437004","eu",.25,22jun2018
"85437005","eu",.25,22jun2018
"85437006","eu",.25,22jun2018
"85437007","eu",.25,22jun2018
"85437008","eu",.25,22jun2018
"85437009","eu",.25,22jun2018
"85437010","eu",.25,22jun2018
"85437030","eu",.25,22jun2018
"85437050","eu",.25,22jun2018
"85437060","eu",.25,22jun2018
"85437090","eu",.25,22jun2018
"85437091","china",.1,24sep2018
"85437092","china",.05,24sep2018
"85437093","china",.05,24sep2018
"85437099","china",.05,24sep2018
"85439010","china",.05,24sep2018
"85439021","china",.05,24sep2018
"85439029","china",.05,24sep2018
"85439030","china",.1,24sep2018
"85439040","china",.05,24sep2018
"85439090","china",.1,24sep2018
"85441100","china",.1,24sep2018
"85441900","china",.1,24sep2018
"85442000","china",.05,24sep2018
"85443020","china",.05,24sep2018
"85443090","china",.05,24sep2018
"85444211","china",.1,24sep2018
"85444219","china",.1,24sep2018
"85444221","china",.05,24sep2018
"85444229","china",.1,24sep2018
"85444911","china",.05,24sep2018
"85444919","china",.1,24sep2018
"85444921","china",.05,24sep2018
"85444929","china",.05,24sep2018
"85446012","china",.05,24sep2018
"85446013","china",.1,24sep2018
"85446014","china",.1,24sep2018
"85446019","china",.1,24sep2018
"85446090","china",.1,24sep2018
"85447000","china",.05,24sep2018
"85451100","china",.1,24sep2018
"85451900","china",.05,24sep2018
"85452000","china",.1,24sep2018
"85459000","china",.05,24sep2018
"85461000","china",.1,24sep2018
"85462010","china",.1,24sep2018
"85462090","china",.05,24sep2018
"85469000","china",.1,24sep2018
"85471000","china",.05,24sep2018
"85472000","china",.1,24sep2018
"85479010","china",.05,24sep2018
"85479090","china",.1,24sep2018
"85489000","china",.1,24sep2018
"86021090","china",.05,24sep2018
"86040012","china",.05,24sep2018
"86071200","china",.1,24sep2018
"86071910","china",.1,24sep2018
"86071990","china",.1,24sep2018
"86072100","china",.1,24sep2018
"86072900","china",.05,24sep2018
"86073000","china",.1,24sep2018
"86079100","china",.1,24sep2018
"86079900","china",.1,24sep2018
"86080090","china",.1,24sep2018
"86090012","china",.05,24sep2018
"86090019","china",.1,24sep2018
"86090090","china",.1,24sep2018
"87011000","china",.05,24sep2018
"87012000","china",.25,23aug2018
"87013000","china",.25,23aug2018
"87019110","china",.05,24sep2018
"87019190","china",.25,23aug2018
"87019210","china",.05,24sep2018
"87019290","china",.25,23aug2018
"87019310","china",.05,24sep2018
"87019390","china",.25,23aug2018
"87019410","china",.05,24sep2018
"87019490","china",.25,23aug2018
"87019510","china",.05,24sep2018
"87019590","china",.25,23aug2018
"87021020","china",.25,23aug2018
"87021091","china",.25,23aug2018
"87021092","china",.25,23aug2018
"87021093","china",.05,24sep2018
"87022010","china",.25,23aug2018
"87022091","china",.25,23aug2018
"87022092","china",.25,23aug2018
"87022093","china",.25,23aug2018
"87023010","china",.25,23aug2018
"87023020","china",.25,23aug2018
"87023030","china",.25,23aug2018
"87024010","china",.25,23aug2018
"87024020","china",.25,23aug2018
"87024030","china",.25,23aug2018
"87029010","china",.25,23aug2018
"87029020","china",.25,23aug2018
"87029030","china",.25,23aug2018
"87031010","turkey",.35,21jun2018
"87031011","china",.25,23aug2018
"87031019","china",.25,23aug2018
"87031050","turkey",.35,21jun2018
"87031090","china",.25,23aug2018
"87032100","turkey",.35,21jun2018
"87032101","turkey",.35,21jun2018
"87032130","china",.25,23aug2018
"87032140","china",.25,23aug2018
"87032150","china",.25,23aug2018
"87032190","china",.25,23aug2018
"87032200","turkey",.35,21jun2018
"87032201","turkey",.35,21jun2018
"87032230","china",.25,23aug2018
"87032240","china",.25,23aug2018
"87032250","china",.25,23aug2018
"87032290","china",.25,23aug2018
"87032300","turkey",.35,21jun2018
"87032301","turkey",.35,21jun2018
"87032341","china",.25,23aug2018
"87032342","china",.25,06jul2018
